"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"MUC12",-2.26442851343027,9.07052480501775,-5.02915287786147,8.57258103619228e-05,0.000616605650250158,1.27260508612053
"SLC26A3",-1.74154327987618,9.27736088908713,-5.02760614624385,8.60138542043402e-05,0.00061748611601558,1.26925211259453
"ZBTB16",-1.37585051760102,5.308882911597,-5.02081045847999,8.72911512086171e-05,0.000624735964244736,1.2545182433011
"AQP8",-2.74951483582274,8.51518419239666,-5.01399798919473,8.85910418511835e-05,0.000631915807229859,1.23974422050576
"PNMA1",-1.25683753484956,8.1941064750909,-5.00890606808308,8.95755237654486e-05,0.00063799005852967,1.22869905373497
"DCLK1",-1.11106890013314,4.3820675716512,-5.00850852406521,8.96528540519236e-05,0.000638207265525374,1.22783663114136
"CASP7",-1.11513613207813,10.1395405413278,-5.00677588623802,8.99906832686211e-05,0.000639756863464072,1.22407773916356
"SLC28A2",-1.95144692794142,6.91232925832809,-5.00623787308831,9.00958490459719e-05,0.000640077214419665,1.22291049096915
"SMIM5",-1.33866464813877,8.3780431401915,-4.98603636938445,9.41367789950056e-05,0.000662159595711567,1.17906552437986
"CES2",-1.72015779677086,10.9536699412705,-4.98361078073424,9.46342523650513e-05,0.000664561470861598,1.17379889556652
"TMEM171",-1.54576618850674,7.57827174718747,-4.98275269698122,9.48108816811007e-05,0.000665363086960713,1.17193564568572
"PTGS1",-1.43150622856783,6.77751388588895,-4.97868307546975,9.56531706186171e-05,0.000670170026646686,1.16309804920191
"JCHAIN",-2.72518378355274,9.10428158374902,-4.96450882157686,9.8646878287038e-05,0.000686851866830867,1.13230711459697
"ETFA",-1.0840313876062,10.6138615046853,-4.96284038953379,9.90054953889709e-05,0.000688673431185399,1.1286817294131
"CLMN",-1.05230218021479,7.42915001531367,-4.96175101590239,9.92403655102918e-05,0.000689856574740113,1.12631448127826
"SLC6A8",-1.04093761859257,9.42793589260139,-4.94496216957082,0.000102932787979036,0.0007113450522925,1.08982018990059
"NAP1L5",-1.23976940760539,6.00328498126043,-4.93817159017362,0.0001044657836268,0.000720077342509489,1.07505325585612
"CHGB",-1.37232540269768,5.80951818038678,-4.93816699484634,0.000104466828881841,0.000720077342509489,1.07504326158207
"CAPN8",-1.71917233643035,9.53844689575091,-4.93153393307951,0.000105986760773152,0.000728337393334989,1.06061550725876
"C4orf19",-1.61117944192011,8.01593730719818,-4.90143747308883,0.000113171615283822,0.000768390893825354,0.995110763724952
"MUC2",-2.84169534544453,10.8656944285515,-4.88128310830044,0.000118258801331837,0.000794572305857034,0.951207980626291
"C3orf70",-1.07519431417971,6.21727889421771,-4.87516359033249,0.000119849101241838,0.000803483162527515,0.937871923472615
"PVRL3",-1.30402783779884,7.39661221147336,-4.85097802906804,0.00012635049750397,0.00083966903161843,0.885139416835802
"TST",-1.22261042818652,12.3393126501486,-4.83176317644467,0.000131771046404557,0.000868107490680687,0.843215952526826
"GLDN",-1.14852761517388,7.22205825898283,-4.80622703362707,0.000139343347623231,0.000907884356386418,0.787462189725034
"FHL1",-1.58291122031995,6.31465140290511,-4.80535697790801,0.000139609013542758,0.000908781289562106,0.785561816363289
"TFCP2L1",-1.2063489817098,8.06818727052444,-4.79216584484696,0.000143700594904318,0.000927197507078784,0.756743769172114
"RTN1",-1.5157692457942,5.6279002749158,-4.79193397259396,0.000143773597601547,0.00092738760003493,0.756237108544986
"PRIMA1",-1.6818316918927,5.9230365952836,-4.78990760430274,0.000144413188075727,0.000930949301702457,0.751809174794513
"LXN",-1.35226780147648,8.51257620731666,-4.78947283059617,0.000144550794238626,0.000931272645640802,0.750859091600919
"LIMA1",-1.00678088354655,8.94618329920964,-4.7808101646929,0.000147320522029885,0.000946539909114487,0.731926615249378
"FBLN2",-1.17881061872093,6.20442281182839,-4.77038470406606,0.000150725592137303,0.000964924672958344,0.709135231685014
"RAPGEFL1",-1.20252521628837,8.88461517547166,-4.76243341363265,0.000153376313487459,0.000976610493563342,0.691748147049088
"APPL2",-1.30398922847005,7.85972928874788,-4.73248935710557,0.000163791609664589,0.00103176098148057,0.626234911597201
"DPT",-1.52089469493419,6.22753521882543,-4.72445407754657,0.000166706979190873,0.00104740175509923,0.608645791656482
"XDH",-1.38762434655153,8.39451913097857,-4.66806374635413,0.000188707040904068,0.00115862532839889,0.485104794285491
"IL18",-1.05390740661971,8.05418092899217,-4.66480184233051,0.000190066444066614,0.00116495688983448,0.477953215974861
"RSAD2",-1.95456573265282,7.10524705060711,-4.64042953793639,0.000200543577429585,0.0012186526835015,0.424500412049395
"SLC20A1",-1.19358614019685,9.01882374130037,-4.63404233094189,0.000203385049273643,0.00123073469064965,0.410487092847633
"HBA2",-1.41512188099662,8.60220494901773,-4.63347249626651,0.000203640529041443,0.0012313404707908,0.409236794859318
"BIRC3",-1.00215328863014,7.57855650704281,-4.61625869490211,0.000211513701483518,0.00127081250434342,0.371459692916308
"FFAR4",-2.47015258550549,7.0903352154088,-4.61191988633627,0.000213546475309965,0.00127869732292014,0.361935536853724
"WLS",-1.07982016181288,8.95597034992768,-4.61016683088446,0.000214373412957343,0.00128256722544338,0.358087132818062
"BEX5",-1.1110373434339,7.34544869418683,-4.60663052801701,0.000216051434762519,0.00129012278182065,0.350323598567928
"PAPSS2",-1.42148322435624,9.72646658765861,-4.60126160598469,0.00021862457926463,0.00130214902509993,0.33853563116665
"PPIC",-1.01262632946871,9.35992760726732,-4.59416786106055,0.000222072135206966,0.00131825931097357,0.322958579133117
"PLEKHG6",-1.10666366913588,7.92589408542204,-4.58482974153131,0.000226694723514284,0.00134084168734539,0.302449588485615
"MS4A12",-3.54203433050852,10.3604403965582,-4.58312232881846,0.000227550432043374,0.00134515588456614,0.298699226028319
"CDC42EP5",-1.44463403668088,10.4839853021495,-4.57337531250702,0.00023249850381433,0.00137060216793286,0.277287219129425
"TLCD2",-1.05774521072028,7.99655207048048,-4.56310661299743,0.000237829550598948,0.00139546325019476,0.254724640039445
"BCHE",-1.96889504703519,4.92456507486594,-4.5542903702961,0.000242505380568847,0.00141962925228608,0.235349780056933
"CEACAM1",-1.58107529768822,9.44137719004467,-4.54918868186688,0.000245253611738057,0.00143246340505819,0.224136634285055
"TPK1",-1.26455813919896,7.36764401238781,-4.54235538265101,0.000248984194696726,0.00144973055299223,0.209115825380594
"NXPE4",-2.29357071284402,8.71086284294496,-4.5204693366294,0.000261324443066243,0.00150913319001123,0.160993600434388
"TUBAL3",-1.65616016614163,8.74342166531256,-4.50446844551927,0.000270737162477909,0.00155422718309094,0.125799551238564
"GBP3",-1.52798770158806,10.3343761359565,-4.4979938623211,0.000274642884172191,0.00157163320526155,0.111555926880479
"ABHD3",-1.16188608468042,9.82953709064854,-4.48093291865269,0.000285210352366065,0.00162208152070623,0.0740157660172551
"MS4A1",-1.22678622098473,4.95351663987025,-4.480257678104,0.000285636965083707,0.00162407413756483,0.0725297834972602
"SCN7A",-1.09663524931026,4.11731994163831,-4.4703850947483,0.000291948718868439,0.00164939410163896,0.0508016750300957
"GALNT12",-1.03556374507874,9.36545459394982,-4.468151506362,0.000293396183816465,0.00165493784933975,0.0458854138695513
"IGKV1OR2-108",-1.21259046218963,7.66538791888382,-4.43977854286547,0.000312428247225328,0.00174381793439524,-0.0165793386284836
"MUC4",-1.77370010870653,7.76035051505307,-4.43860017995979,0.000313245164925948,0.00174654679784235,-0.0191741224339781
"OXCT1",-1.12542877578379,7.57664679469709,-4.43456452305624,0.000316059360605463,0.00175809567028878,-0.0280610558293697
"SLC25A25-AS1",-1.09023087902158,9.03038697842387,-4.42581937350426,0.000322245758602482,0.00178412072068476,-0.0473204428125529
"CRIP1",-1.49849539375501,8.79599083363271,-4.41929993838466,0.000326937269901255,0.00180587056836795,-0.0616795999699171
"MAGEH1",-1.12925255059718,7.42183821266975,-4.41313986198337,0.000331433670264165,0.00182536619903684,-0.075248368934675
"ST6GAL2",-1.20407264126214,4.81578647026249,-4.41044589345022,0.00033341968196283,0.00183406658216072,-0.0811826904259272
"FOS",-1.4259870289028,10.6759483916972,-4.40954499815758,0.000334086510659252,0.00183678590359613,-0.0831672428159376
"SLC22A18",-1.19006633642807,10.8583182583144,-4.3995768700919,0.000341555428344204,0.00186772504962855,-0.105127157326905
"BEX4",-1.49847669379371,6.55460593798879,-4.39091397289632,0.000348183421508401,0.00189714983236312,-0.124213741093792
"DSC2",-1.58122951612578,9.02089645482588,-4.3856166123543,0.000352300375270578,0.00191468376955551,-0.135886118298696
"RERGL",-1.01501500814141,4.27709537813326,-4.37814266213877,0.000358192773092455,0.00194274201021039,-0.152355630954347
"MYLK",-1.08400907727817,6.47418123122123,-4.3730765154945,0.000362243447341815,0.00196021930511517,-0.163520089882979
"TCL1A",-1.38291899888065,6.44490746749525,-4.36888006658226,0.00036563379586985,0.00197355149980536,-0.172768412748694
"SELENBP1",-1.28447044070039,11.4713376370398,-4.36166098676865,0.000371541384728926,0.00200188716249466,-0.188679073188506
"IGLL3P",-1.35717966257682,8.4998567281122,-4.36077935229953,0.000372269432596358,0.00200378232117004,-0.190622250892381
"PLAC8",-2.51532725745918,11.7548435914526,-4.34931197801513,0.000381871514406451,0.00204873586532569,-0.21589857129687
"DPP10",-1.60360927539036,4.83600081564086,-4.31504828656188,0.000412079289258282,0.00217734477348354,-0.291437673624186
"RCSD1",-1.11087075910194,5.77486320418164,-4.29927853756916,0.000426782496201101,0.00224168690174778,-0.326211032506807
"SYNPO2",-1.97233434303743,6.61357978897825,-4.29168118134708,0.00043405397168481,0.00227259477456115,-0.342965028829552
"MAL",-1.18401404982031,5.50053072660013,-4.28042768469694,0.000445055241579903,0.00231652775914232,-0.367783116469898
"IGKV1-17",-1.43798578453724,7.12844012096776,-4.26790077304936,0.000457632739455095,0.00236868036881022,-0.395411360544134
"SPARCL1",-1.70359547744783,9.31124197015965,-4.26137888018312,0.000464322325123474,0.00239515650346449,-0.409796146316528
"HCLS1",-1.21710880626418,6.85699534675312,-4.25337517715469,0.000472666806374097,0.00243289760970563,-0.427449805022865
"CECR1",-1.07471137281107,7.64795824906522,-4.24418506422791,0.000482434963479887,0.00247480305567392,-0.447721009286274
"PIGR",-1.5112759632714,11.0471045098087,-4.23821680856181,0.000488887404706902,0.00250007510992852,-0.460885918254916
"NAPSB",-1.05391568892436,5.11603438749426,-4.21785622990804,0.000511561803579998,0.00259422734629771,-0.505799439153416
"C3",-1.9238326881801,8.61967889880821,-4.19643092004192,0.000536567881089458,0.00269769136479314,-0.553063612215958
"KRT20",-1.57945779027718,12.3515999414819,-4.1835744011063,0.000552160718018111,0.00275873120644329,-0.581425505728332
"CEACAM7",-2.04413893192684,9.70986608897266,-4.17105319691926,0.000567785584030471,0.00281960017586034,-0.609047687027021
"MEIS1",-1.25896002297737,5.3969054781752,-4.15095885297495,0.000593796907758045,0.00292761118943023,-0.653375814989639
"MEP1B",-1.28140528904931,5.4777074098214,-4.14713549723791,0.000598880303698633,0.00294653536347359,-0.661809975458882
"LOC101928405",-1.06475291935459,4.38863544248679,-4.14584377125552,0.000600607616984084,0.00295366927595105,-0.664659452659157
"CTSE",-1.55851297567344,9.60079405926723,-4.12106632221591,0.000634728183447094,0.0030942084309975,-0.719315210821607
"LOC105373316",-1.30392028176725,7.49746511087213,-4.10983689862413,0.000650827844411604,0.00316628192282384,-0.744084268855961
"TCEAL3",-1.31672076174271,8.55927026141802,-4.08088674249736,0.000694253736302531,0.0033462118871934,-0.80793424899808
"PLA2G4A",-1.4513107099132,5.37172397174803,-4.07749349246985,0.000699530803468358,0.00336783602691513,-0.815417414969528
"FKBP1B",-1.2795773849013,8.33887310208339,-4.075031062897,0.000703385516085076,0.00338095398436333,-0.820847730925765
"RGS2",-1.79521182873143,9.00251093145097,-4.06231167352097,0.000723639115490844,0.00346121480369178,-0.848895924214869
"TSPAN1",-2.04639318219168,10.9153641687436,-4.06208406500173,0.000724006833264316,0.00346219612521254,-0.849397812318805
"HIST1H3H",-1.19985356049483,6.61077096478689,-4.05910388911251,0.00072883887669164,0.00347983394634728,-0.855969168891275
"ADORA2B",-1.65484696081495,8.40276695301898,-4.05365687563866,0.000737754520882814,0.00351924603365802,-0.867979568265882
"EP300-AS1",-1.17988590545972,5.4072987386426,-4.02996657253243,0.000777822667270686,0.00367091623979578,-0.920209126660923
"MYH11",-1.32040653866548,6.31699914609532,-4.02682779528406,0.000783292819437734,0.00369028271061204,-0.927128282400791
"GCNT3",-1.84509837603529,12.0872316232192,-4.02300713437751,0.000790003479534194,0.00371533810589377,-0.935550303251815
"FDCSP",-1.89610265318343,5.88325735028882,-4.02299430071513,0.000790026117732894,0.00371533810589377,-0.935578592418321
"STAP2",-1.23335190612565,10.0980939861784,-4.02151862847166,0.000792633506748026,0.00372572910572555,-0.938831383716218
"NAT1",-1.29372942829744,9.65737955426175,-4.01596149914017,0.000802530239500473,0.00376251190207365,-0.9510803995955
"SDPR",-1.26514618252301,4.58032348513742,-4.01478343020305,0.000804644152944201,0.00376910398362844,-0.953677006428591
"AGR3",-2.36172763161111,9.52789400411075,-4.00805606811419,0.000816823174407677,0.00381524491046253,-0.968504301801564
"GJB2",-1.37998700529603,8.17725499640973,-4.00134178618402,0.000829162969219118,0.00386609940485946,-0.983301672444939
"MYO1A",-1.22781725622303,8.77778091219773,-3.96838023541851,0.000892507981878341,0.00408719146549705,-1.05592710823315
"GRAMD1C",-1.09735425106515,6.88986749494407,-3.96821452498737,0.000892838403577618,0.00408782570030088,-1.05629214597433
"NR4A2",-1.68025224387777,7.87016030581949,-3.95458498328545,0.000920439402984647,0.00418629913392483,-1.08631328573788
"ADIPOQ",-1.21731170930244,4.10269939623068,-3.95077139350764,0.000928314263668708,0.00421761209511088,-1.09471224087072
"SLC44A4",-1.3393644979428,8.24202832244742,-3.93052541139254,0.000971265795435171,0.00438283690190121,-1.13929328350214
"TNFRSF11A",-1.48075070499231,7.6610851007606,-3.91916846004415,0.000996225207346944,0.00446519374816552,-1.16429457791571
"MUC1",-1.35939021240282,9.09128667076858,-3.90357405112482,0.00103154721045116,0.004593544644658,-1.19861627775495
"CLDN7",-1.37178260944871,10.2471124033286,-3.89530756545589,0.0010507768283544,0.004660661321766,-1.21680604559196
"LOC105371267",-1.10563192990394,7.73853238022253,-3.88578053430155,0.00107338416878817,0.00474217162643003,-1.23776602790651
"KCTD12",-1.68289114515617,8.80612996262967,-3.88482642980001,0.00107567486964831,0.00474806323251732,-1.23986489671691
"GPX3",-1.87817569648958,7.45695294903323,-3.87273984408041,0.00110512040416118,0.00484801784040328,-1.26644990022042
"KLRB1",-1.0137860202278,6.48879301159422,-3.86540304550934,0.00112338630419283,0.00491213403674874,-1.28258433605651
"CASP5",-1.26644257516691,7.23274022476833,-3.84840801598178,0.00116686569044157,0.0050576052789408,-1.31994863116904
"CD69",-1.30652967651746,6.0271204298361,-3.845327178208,0.00117492584966202,0.00507823970732133,-1.3267204927786
"XK",-1.21493383504211,9.08401401860777,-3.83467218434493,0.00120323316480318,0.00517103776778508,-1.35013714173028
"KIT",-1.12533297718389,6.51991133744773,-3.82316178155493,0.00123457934019826,0.00527912173597326,-1.37542719643115
"MFAP5",-1.59842875735826,5.06065482687804,-3.81850227840515,0.00124749931581259,0.00532154775235176,-1.38566282612359
"CAV1",-1.41561568816217,8.8770361508649,-3.81513720035715,0.00125691399092567,0.00535099162357104,-1.39305423803625
"PLP1",-1.13274989505457,4.71309237589568,-3.79987015117423,0.00130052671209815,0.00550256623777878,-1.4265805550866
"NDN",-1.2591116763185,7.97015758381915,-3.78923519076111,0.00133179686372609,0.00561368323777992,-1.44992702745181
"RASSF2",-1.00951825148149,6.11481206779471,-3.78657917006848,0.00133972283141958,0.00563535889728976,-1.45575664599429
"FAM127A",-1.04994181250959,9.56500205780959,-3.786536804052,0.00133984963875653,0.00563535889728976,-1.4558496304898
"AOC3",-1.60205978549483,6.30954645800638,-3.78046240912011,0.00135815568380946,0.00570109537040949,-1.46918054278195
"GNE",-1.53562830724895,10.7136193188378,-3.77425717201937,0.00137711376843598,0.00576024080006242,-1.48279630552936
"PRPH",-1.04740202759368,7.46824188188226,-3.77309397122192,0.00138069682699431,0.00577210176509371,-1.48534838250422
"ENPP3",-1.08200403154499,6.91328563563635,-3.73756442858262,0.00149473596404218,0.00616506221884866,-1.56325924990287
"CD14",-1.02792772503061,7.97179572420283,-3.73536228099607,0.00150210557411743,0.00619305974121701,-1.56808549265902
"CGN",-1.01318367061775,9.22193198095114,-3.73362739356719,0.00150793696678971,0.00621469610210024,-1.57188745233584
"PLA2G2A",-1.81734001007691,9.65106762160543,-3.73266635833406,0.00151117695311097,0.00622443587783998,-1.57399344701321
"NXPE1",-1.2251348509321,7.00959503441974,-3.72143870038546,0.00154954720668873,0.00635177173888824,-1.59859279764214
"MRGPRF",-1.72920746990021,6.82487946446383,-3.71263492709534,0.00158031158569889,0.00643822809177517,-1.6178753105243
"FGF13",-1.3221871791622,5.50814046088499,-3.70404467641366,0.0016109161227258,0.00652546643171106,-1.63668477263078
"ABHD17C",-1.12073791229759,10.710691839283,-3.70337978644661,0.00161330939592076,0.00653267620222742,-1.63814041006586
"ENPP2",-1.26428280216548,6.81944575653265,-3.68697034988289,0.0016735102076017,0.00674056238874974,-1.67405498243264
"CNRIP1",-1.08298956978473,6.81893974966583,-3.6764621027225,0.00171323063748854,0.00686291129356184,-1.69704310739048
"ACTG2",-1.33976990598408,7.08308113406247,-3.67436668102313,0.00172126266675242,0.00689119803367667,-1.70162607815616
"ISX",-1.46718676747808,7.82628090953145,-3.65142155593397,0.00181170338236455,0.00718574866684962,-1.75178713908218
"MLPH",-1.25371187227691,9.74133838396444,-3.64328169566741,0.00184491042220025,0.00728322700988477,-1.7695715452657
"FOXF2",-1.28306563880644,6.73485954780516,-3.6020935583877,0.00202244319002171,0.00785199006640037,-1.85947358770192
"CORO2A",-1.00204474413921,8.07918552575644,-3.56259629421718,0.00220858943307259,0.0084257113263502,-1.94553799488457
"NAP1L3",-1.40080175075991,4.71569603570229,-3.55792140296383,0.00223171712550851,0.00849872037479095,-1.95571448617408
"HOXB13",-1.05587255993192,7.55328309131073,-3.55596964379561,0.002241443811568,0.0085235693166554,-1.95996250341767
"LINC00261",-1.08556364457853,8.11031487176347,-3.53182275842755,0.00236531394148053,0.0088945659674424,-2.01248603352577
"SYNM",-2.49717524045987,8.40818605679437,-3.52583067454641,0.00239708856726949,0.00899341014519515,-2.02551036739027
"WFDC1",-1.02042867513538,6.50694033166639,-3.52245893445612,0.00241515364727012,0.00905002771520168,-2.03283746041335
"NAT2",-1.03844710945057,8.92354438931218,-3.48389874087068,0.0026315865980494,0.00971238311416636,-2.11654321036493
"HMGCS2",-1.77968859020349,9.10220942930237,-3.46737025243311,0.00273013464094529,0.0100291717346488,-2.15237104144199
"HSPA2",-1.80888005122337,8.15000352005344,-3.45093945966238,0.00283171487468558,0.0103310543192751,-2.18795492146798
"BCL2L15",-1.02971687185946,8.20244786031309,-3.44673514639082,0.00285830183054121,0.0104066616561876,-2.19705486310854
"DEFB1",-1.02275593563954,6.51723340086531,-3.43934422713159,0.00290563920479182,0.0105465592063499,-2.21304670571638
"CNN1",-2.0563397241037,7.68823404290514,-3.42532009527095,0.00299759943892108,0.0108195001609185,-2.24337214381874
"CXCL13",-2.26741484652482,6.72237104246319,-3.4182564212299,0.00304500028680604,0.0109533477187415,-2.25863699382514
"SPINK4",-2.07700108255461,9.48961665140077,-3.417305699494,0.00305143634774548,0.0109618051561192,-2.26069104716819
"HK2",-1.19368980462621,10.1011766309092,-3.39590501923502,0.00319991654019059,0.0113895425116175,-2.30689638727506
"FXYD3",-1.06345250669786,11.8126544583734,-3.38588080864733,0.00327189478636707,0.0116069432136629,-2.32851830775073
"MYOCD",-1.49829517376146,5.581449313594,-3.38548571957143,0.00327476416533229,0.0116113204523743,-2.32937022462206
"CASQ2",-1.23576023226994,6.13031405150765,-3.37706439679312,0.00333651836659749,0.0117957057344204,-2.34752376018813
"FAM129A",-1.68576306729997,6.32178717593106,-3.32842311229671,0.00371631798377303,0.0128810181833005,-2.45218267660174
"ANGPTL1",-1.04128571510503,4.08247655021462,-3.28665533790458,0.00407616569711725,0.0138953670267126,-2.54177286401647
"LINC01207",-1.37820078559639,9.08703696543523,-3.28018239988953,0.00413491556931282,0.0140594953209832,-2.55563283274387
"REG4",-1.37485109076853,6.84729875704178,-3.27096774336554,0.00421998693543635,0.0143096868707428,-2.57535189211685
"TCEAL7",-1.24638080262341,4.48318680019583,-3.27018038906187,0.00422733512239765,0.0143258569247331,-2.57703617142695
"IGFBP6",-1.26011803521306,7.52910118336424,-3.26738785958932,0.00425349854979168,0.0143916228136637,-2.5830090394229
"SLC51A",-1.5872547662274,6.48188208025308,-3.22637792686202,0.00465652739991174,0.0155258887117596,-2.67057583126659
"GPRASP1",-1.09653700868214,5.6169494722506,-3.22270326913866,0.00469441687775654,0.0156375328556986,-2.67840832017906
"UBXN10-AS1",-1.01347211401767,6.37654274831286,-3.21274006596886,0.00479867415254138,0.015920244943871,-2.69963301633465
"DDX60",-1.04384372242729,7.87311699711541,-3.21075313322379,0.00481973552284688,0.0159775944242373,-2.70386372787278
"ALDH1A1",-1.25323802236154,7.9196576540248,-3.19298182282882,0.00501218074078619,0.0164983502963325,-2.74167261045179
"EMP3",-1.05793066353484,7.16157454546035,-3.18586129287919,0.00509138197864979,0.0167115649195965,-2.75680587367633
"RPS6KA1",-1.01568708726294,9.02340694334243,-3.18215970870247,0.00513303694998903,0.0168197775381256,-2.76466922737949
"CCDC69",-1.09021825091085,5.01566044898563,-3.06787943111224,0.00659627545609609,0.0207035176745344,-3.00614965187441
"FXYD6",-1.32375280315467,7.54025782327394,-3.05027350965463,0.00685517990629143,0.0213775222290046,-3.04311726558023
"LMOD1",-1.12843554912243,5.84069862705008,-3.04714278052451,0.00690224294610814,0.0214905050385216,-3.04968401308704
"C19orf33",-1.02647134783227,10.982331380685,-3.03791144296984,0.00704285072587676,0.0218285328303913,-3.06903455058446
"PPP1R14A",-1.32033737701741,6.11682193283433,-3.02959931801781,0.00717183726480436,0.0221381104207345,-3.08644238208601
"TAGLN",-1.24041688502324,8.39904684586019,-3.02764774195265,0.00720245278036618,0.0222032638482176,-3.09052731188848
"PTPRR",-1.07187749070025,7.3158196320269,-3.02208049354564,0.00729048898161094,0.0224198851890458,-3.10217574537521
"C10orf99",-1.58388384618001,11.0857124184179,-3.01022897156981,0.00748139487712659,0.0228814229592072,-3.12694990105317
"HYAL1",-1.26662145471938,6.86245345699157,-3.00245249422746,0.00760928751743299,0.0231798912590526,-3.14318853771727
"FOXF1",-1.07942778603067,7.37837059357393,-2.99159760948883,0.00779136177838315,0.0236191594816087,-3.16583245067384
"RBPMS2",-1.22031069250345,6.4594835914275,-2.98125415597575,0.00796878576909991,0.0240338669068336,-3.18738430490718
"TFF1",-1.51403408071566,11.4549120907795,-2.97286465837604,0.00811556463146858,0.0243798887285824,-3.20484659820002
"FAM3D",-1.14358990486685,10.6500511226267,-2.9659814157818,0.00823794454390131,0.0246779157300357,-3.21916137317622
"GPA33",-1.36383072754765,12.3304208751981,-2.96462897033716,0.00826219951507923,0.024736658345751,-3.2219726797137
"COX7A1",-1.02904675783322,7.27749351994532,-2.85718647701346,0.0104264702351701,0.0299734632931418,-3.44387186280142
"SFRP2",-1.59160843302559,6.51289925594505,-2.83142095198792,0.0110216243554088,0.0313124686068898,-3.49664126589254
"AOC1",-1.3539847214523,10.9452213659719,-2.79740636809685,0.0118575428305167,0.033160951253568,-3.5660266719419
"MUC13",-1.07302122458768,10.9905290839172,-2.79623178214718,0.0118874701090719,0.0332228350417429,-3.56841689596563
"TMEM47",-1.07197449889524,6.80469368643835,-2.76945308734203,0.0125897651381089,0.0348562859322217,-3.6228033059494
"ZFPM2",-1.12142873591477,5.0137503433515,-2.7689183608759,0.0126041862030721,0.034887142552207,-3.62388720736761
"IL2RG",-1.06220500534105,8.95085372999242,-2.76711336556583,0.0126529822605847,0.034994918733696,-3.62754535479336
"ST6GALNAC1",-1.44916704898627,10.3328283803059,-2.72703817562967,0.0137841629214235,0.037543335813734,-3.7085171790629
"FABP1",-1.16342885551749,10.431274583184,-2.69636477831924,0.0147146665749812,0.0395716771945106,-3.77016471191088
"S100A14",-1.05831659276955,10.3522543595009,-2.68970129161362,0.0149245943645734,0.0399797428463147,-3.7835184712832
"C11orf96",-1.1156859865264,9.50189655581929,-2.68090118638209,0.0152062168395238,0.0406013805271427,-3.80113266295557
"AGR2",-1.27479351973591,11.1298851011468,-2.67896692610812,0.0152687932754597,0.0407276177800897,-3.80500097445222
"PCOLCE2",-1.13250922916127,5.73189466405471,-2.67255369724728,0.0154780329424672,0.0411466080431363,-3.81781823096219
"HAND2-AS1",-1.16113331988105,4.22656071692672,-2.66459519721826,0.0157414905485799,0.0417164907643883,-3.83370554209727
"ARMCX1",-1.26506671325981,7.1260453215688,-2.66037188161,0.0158830286296293,0.042023928792854,-3.84212815233826
"SLC24A3",-1.00246608815238,6.71058674972841,-2.60812615336481,0.0177372043727433,0.0459480316145778,-3.94583887985185
"ADRA2A",-1.02482592793611,7.28288094056437,-2.59882166898414,0.0180882815998389,0.0467041228991354,-3.9642130330386
"TGFBR3",-1.20443176181724,7.59777853497644,-2.56603915729293,0.01937846411588,0.0494384031876443,-4.02871334661322
