"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"FAM126B",-1.10988143777046,5.87335391420258,-9.93090935943312,1.28004567339023e-07,5.66812740073565e-06,7.89902099145218
"FLNB",-1.0162168732153,8.95744107369642,-9.90758950515182,1.31693666836016e-07,5.8092040162756e-06,7.86987143940418
"THRB",-1.49585443589334,5.51667782124414,-9.89419480035752,1.33863660517471e-07,5.89083079620168e-06,7.85310279919474
"CAB39",-1.2241495720266,8.21549201942062,-9.86310021202596,1.39049126023466e-07,6.08132923033636e-06,7.81410425606486
"KIAA1468",-1.0086439955567,7.27059390874607,-9.84634659872843,1.41931251037865e-07,6.16937493031731e-06,7.79305040079941
"TST",-1.68002065351791,10.5322658316285,-9.84275746400053,1.42556916897932e-07,6.18395065785959e-06,7.78853622399081
"RFK",-1.33079140607557,9.1829211947828,-9.81389348661475,1.47696516503336e-07,6.35338866851317e-06,7.75218418397714
"TP53INP2",-2.03199405467586,8.01516660279642,-9.80618709793032,1.49101827606962e-07,6.37132438005771e-06,7.74246384361597
"SLC22A5",-1.06588213633822,5.9126407331109,-9.78543997064453,1.52956371756093e-07,6.46392413101789e-06,7.71626386782309
"LOC101928405",-1.07640119878983,3.93944628475383,-9.77842260423583,1.54283982686416e-07,6.48144881112026e-06,7.70739195797381
"OTC",-1.17903772915344,4.44481659632947,-9.77207966850735,1.55494548303007e-07,6.51891157809515e-06,7.69936827037884
"ITPKA",-1.34617828506434,5.92161288534666,-9.77055063508431,1.55787877048239e-07,6.51891157809515e-06,7.69743344159714
"DSCR3",-1.05489198260255,7.02682261071128,-9.74838295484009,1.60107280041038e-07,6.63448435329584e-06,7.66935499620867
"SECTM1",-2.60582386486802,7.46332446532952,-9.72321999234832,1.65165176213772e-07,6.81754474452932e-06,7.63741989551246
"TMEM220",-2.27160847611949,5.98108932085312,-9.71280336136979,1.67308473677986e-07,6.87934977001433e-06,7.6241802648926
"MATN2",-1.43597946853189,5.38600286050438,-9.70136490218854,1.69696141549858e-07,6.9240576989855e-06,7.60962866471459
"MYOT",-1.29743564747598,3.37847134783123,-9.69521669691239,1.70994471844747e-07,6.95929552786151e-06,7.60180141429728
"CTH",-1.41548794593752,5.16151024645053,-9.69418560329685,1.71213242715594e-07,6.95929552786151e-06,7.60048834193066
"TMPRSS2",-1.18496345384732,7.5421624212804,-9.68332104269785,1.73536594817701e-07,7.0135786205355e-06,7.58664574127292
"SSFA2",-1.14125967135588,7.11564746156458,-9.66660299910416,1.77177428995819e-07,7.12812991855585e-06,7.56532071658394
"TMEM54",-1.78597088585918,9.6612815353562,-9.66418996255181,1.77709610157902e-07,7.12812991855585e-06,7.56224026879922
"AOC1",-1.89264858767682,9.7642881156932,-9.65379179650059,1.80022388243446e-07,7.20732490074653e-06,7.54895903522133
"TRANK1",-1.44684002642487,6.5996484669313,-9.64683718810938,1.81587094807883e-07,7.24274069721554e-06,7.54006972127663
"NHEJ1",-1.14510880229094,7.63771810539683,-9.59600658381402,1.93471986006051e-07,7.62756306953536e-06,7.47494180077385
"PLP1",-1.75809799669286,3.8429102686566,-9.5956960464577,1.93547086118475e-07,7.62756306953536e-06,7.47454306811996
"TMEM45B",-1.56816747280819,9.98159431413449,-9.56313105200562,2.01597292430844e-07,7.85785388975901e-06,7.43267189837716
"AMPD1",-1.82152949400625,4.53626199990647,-9.56230897107895,2.01805064918455e-07,7.85785388975901e-06,7.43161341508844
"KCTD9",-2.19922505839371,7.12974873718489,-9.55277754248079,2.04230728892583e-07,7.89457403753745e-06,7.4193357639419
"COL17A1",-1.88935214483248,6.22256506323938,-9.54371773256243,2.06565124137401e-07,7.9415714422428e-06,7.4076565464562
"NAT2",-2.24161831915169,8.02998185880018,-9.53029614238045,2.10075690086772e-07,8.01864179777448e-06,7.39033818727075
"CORO2A",-1.17283202025507,7.02149482893071,-9.51688142069957,2.13647914334894e-07,8.09695182814753e-06,7.37300925668256
"CIDEC",-1.24554504274397,6.3887089186092,-9.51294011060431,2.14709684376162e-07,8.12273813060012e-06,7.3679142360129
"GAB1",-1.02793198759431,5.60360356941101,-9.50916895950265,2.15730867802929e-07,8.14690027186984e-06,7.36303761052947
"ABCA8",-1.42240303809768,3.90962910994747,-9.50473352588872,2.16938543566974e-07,8.1635583735565e-06,7.35730000514774
"C10orf99",-2.03664695613686,10.3342077225313,-9.46707468845215,2.27486561378285e-07,8.40434811224438e-06,7.30849920746396
"IL18",-2.18450166403367,6.72520694314872,-9.46640927179912,2.2767777176229e-07,8.40434811224438e-06,7.30763553216039
"ABCD3",-1.65056232469803,8.22928710638331,-9.46327850765037,2.2857970645711e-07,8.40849597207253e-06,7.30357132105225
"TGFA",-1.03478524463712,5.96643048263062,-9.45657067807032,2.30524962389159e-07,8.4654330584943e-06,7.29485994105918
"MAN1A1",-1.22788413267187,7.87299233888933,-9.42308991007623,2.40500978569863e-07,8.70279679958279e-06,7.2513055359987
"RHOU",-1.46258002702236,7.33733419711422,-9.41465225939,2.43086815243242e-07,8.7464523592287e-06,7.24030987007175
"PPP1R36",-1.62371499179756,6.55355584126009,-9.4099956108972,2.44526552658802e-07,8.7679647223566e-06,7.2342381458467
"GDE1",-1.05796843055585,8.75546485904712,-9.40712737926839,2.45417858195399e-07,8.77039423104665e-06,7.23049712667771
"JOSD1",-1.04454426900235,8.83284251650742,-9.38126471330463,2.53612425839908e-07,9.00281842994033e-06,7.19672387715787
"PAG1",-2.18640779031707,7.62870293056876,-9.37017126488182,2.57216064549688e-07,9.10040690837841e-06,7.18221479226178
"LOC344887",-1.48385523754762,4.69349488480072,-9.35986756948239,2.60611934295699e-07,9.1596923903698e-06,7.16872650341078
"HADH",-1.47772473349988,8.90573558814529,-9.34286544639898,2.66320071529542e-07,9.31420558868263e-06,7.14644392678005
"PEX11A",-1.19912250380743,6.78579243925811,-9.32284919648271,2.73210932717197e-07,9.5083654508882e-06,7.12017024457709
"LOC102724156",-1.6146778243757,5.0739206824304,-9.27873827101787,2.89074597332694e-07,9.97893006254303e-06,7.06211299410724
"PAFAH2",-1.25615683980812,6.48917532414947,-9.27544313128832,2.90298294122158e-07,1.00049569037344e-05,7.05776738423733
"NPY6R",-1.06416750664876,4.54860621039416,-9.26599946717198,2.93835926931583e-07,1.01105192370206e-05,7.0453064529145
"PRKACB",-2.11550422164979,8.033307132407,-9.25006974222253,2.99907483350311e-07,1.02367459741639e-05,7.02426466653624
"FMO5",-1.82163641815722,5.7998034082077,-9.23941382801942,3.04043270206681e-07,1.03237093932365e-05,7.01017334542617
"FAM162A",-1.2090076299933,8.60757523382875,-9.22311780394549,3.10485736656542e-07,1.04471338152412e-05,6.98859906807214
"SLC26A3",-3.00375048576958,8.96491960610204,-9.2070854779948,3.16965675764693e-07,1.05981976893441e-05,6.96734493431062
"CDC42SE2",-1.66560352525862,8.27212057876761,-9.19401737200793,3.22353824729638e-07,1.07278345514321e-05,6.94999919277088
"FAM150B",-1.96216251223383,4.2171551358656,-9.15370437446284,3.39597425468588e-07,1.11837859650453e-05,6.89636960092079
"LRMP",-1.71650089518012,5.83010225813346,-9.15231911607317,3.40207104335543e-07,1.11837859650453e-05,6.89452350151532
"KIF13B",-1.51557628847696,7.19418181322584,-9.14117858255236,3.45152755104249e-07,1.1227392209567e-05,6.87966892631548
"SIDT1",-1.61523720664966,6.65406583311062,-9.13938679280379,3.45955294210649e-07,1.1227392209567e-05,6.87727848157127
"ARL14",-2.9288404732766,7.58462364429737,-9.13856070944087,3.4632596280039e-07,1.1227392209567e-05,6.87617627345246
"TRAPPC8",-1.08325129230946,8.62435697222313,-9.12183333655427,3.5392311863385e-07,1.13894774111326e-05,6.85384107220708
"ADH1A",-1.76122983249073,4.17539403843507,-9.11791656353568,3.55727476119584e-07,1.14147926122307e-05,6.84860663856937
"HMGCL",-1.0583901163546,8.46168315429119,-9.1003473674865,3.63942231214702e-07,1.16390474213843e-05,6.82510554827976
"CPM",-1.60145825723361,5.6401044000597,-9.08027119276259,3.73576528371632e-07,1.18935821790544e-05,6.79820822532489
"PIGZ",-1.48987423120228,8.15965147922875,-9.05801748042607,3.8457324712201e-07,1.21890261762674e-05,6.76834002645479
"SMIM6",-1.46921610636411,6.54146205732553,-9.05410193477826,3.86543439356281e-07,1.22332670354375e-05,6.76307888177761
"MT1F",-1.99718231520408,9.14680621068226,-9.04935242923434,3.88947656722498e-07,1.22736456371428e-05,6.7566948386701
"TNFRSF21",-1.08531817658769,8.10254084511641,-9.03223764022285,3.97743822534844e-07,1.24581554061318e-05,6.7336686828567
"SLC26A2",-2.8439882743365,11.014301514103,-9.02243209754215,4.02878388644552e-07,1.25819747796779e-05,6.72046128881059
"LGALS4",-1.59556622141547,12.3236308586504,-9.0210287923182,4.03618953705591e-07,1.25866472840049e-05,6.71857023429821
"MT1G",-1.20058287765451,6.76969388933778,-9.01611151696012,4.06225373811474e-07,1.26155314705231e-05,6.71194207632629
"ATP8A1",-1.22044441621948,5.3613505090522,-8.98616558125063,4.2248920406404e-07,1.30246618529971e-05,6.67151720668658
"RNF11",-1.18170821768515,8.3027131278764,-8.98604334632804,4.22556990488801e-07,1.30246618529971e-05,6.6713519876646
"DQX1",-1.57360126553422,5.78399086351853,-8.97805268852236,4.27013433567346e-07,1.30862721173394e-05,6.66054768245793
"RBKS",-1.20126359711244,6.92713334205978,-8.95653161910529,4.39265951787219e-07,1.33137235617708e-05,6.63141218898963
"NPY",-1.14740135928757,4.95480776553403,-8.94548621658018,4.45698880434365e-07,1.34500576130735e-05,6.61643808924985
"STRADB",-1.3320348943171,7.87112874463767,-8.94377706660319,4.46703207623507e-07,1.34573290228756e-05,6.61411976245659
"PDZD3",-1.01410425435011,6.18660267650985,-8.93210203941805,4.53628267109041e-07,1.35890695656195e-05,6.59827450187337
"RUNDC3B",-2.29111233105861,5.01885701996778,-8.92901022987642,4.55481208413578e-07,1.3625413283709e-05,6.5940756868794
"MT2A",-1.66271599305772,10.4246979083225,-8.88409866077378,4.83322568454629e-07,1.42777911033497e-05,6.53295913195735
"MT1X",-1.90245011672337,9.2777587913714,-8.85610177348362,5.01588237418075e-07,1.47153276429306e-05,6.49474207409156
"OPN3",-1.36370820088736,7.20788608855306,-8.82920409590859,5.19828282587089e-07,1.51048057173566e-05,6.45793957956819
"ATP2A3",-1.17107942598898,6.0480290862242,-8.75241630231524,5.75882738262295e-07,1.64199818503998e-05,6.35240997265376
"CHMP1B",-1.04019174767569,7.97042024439975,-8.71264003154856,6.07410547320549e-07,1.71501125686295e-05,6.29747294152785
"PLCD3",-1.14560561994123,7.31112117763663,-8.71200121691873,6.07931592530882e-07,1.71501125686295e-05,6.29658911884234
"FABP2",-1.20733439602966,5.9697170653273,-8.70834823134286,6.1092025422587e-07,1.71662143730301e-05,6.29153415733619
"STMN2",-2.26955874266189,5.32855636586313,-8.68967567895597,6.26442551089725e-07,1.74413070531504e-05,6.26567062873404
"MT1M",-3.90239981165799,6.87669373431959,-8.68597233398723,6.29570543484135e-07,1.7459925788631e-05,6.26053618533376
"HMGCS2",-2.62745142077818,8.54852560165972,-8.67499466700946,6.3894049618796e-07,1.76279710211235e-05,6.24530682310657
"LHFPL2",-1.05517562997091,7.90358549209196,-8.67135173194496,6.42082525167866e-07,1.76688833379204e-05,6.24024980578892
"C15orf48",-2.08404070239399,11.6801875585073,-8.61386214096177,6.938992827653e-07,1.87555340401245e-05,6.16023546571999
"SLC23A1",-1.17761461658361,4.77439936503472,-8.58544304052373,7.21136523985435e-07,1.92776315378097e-05,6.12053599237609
"NOSTRIN",-1.64813399719024,6.88096324190636,-8.58316225975005,7.23371090067626e-07,1.92829547526287e-05,6.11734571416047
"NCOA4",-1.07823082586317,10.9747890324885,-8.57582195375626,7.30612666981876e-07,1.94273647865755e-05,6.1070741145709
"ABCC13",-1.10969286605508,3.93943141874776,-8.52009593500936,7.88162052040998e-07,2.06229281897066e-05,6.02888335062492
"MGAT4A",-1.12111297338868,6.34734895835196,-8.50669958678997,8.02701507373388e-07,2.09006594199826e-05,6.01003081270661
"AUH",-1.01739148693486,7.96555584301065,-8.50336602842155,8.06363547522489e-07,2.09703750899652e-05,6.00533616612332
"KLF4",-2.60706884288048,8.93888598263511,-8.50038802108604,8.09649990136722e-07,2.10045495005141e-05,6.00114110666242
"BSG",-1.55096891732235,9.70597372415474,-8.47710062243363,8.35844486121805e-07,2.14908753465952e-05,5.96829964069899
"C11orf86",-1.15194425882613,6.96365288962191,-8.47222895515354,8.41437153002029e-07,2.15665101345249e-05,5.96142098471209
"BMP3",-1.17668309081717,4.70305173733387,-8.44767811388319,8.70231883228827e-07,2.22243032144973e-05,5.92671210489398
"VSTM2A",-1.20771697157541,3.91326956389995,-8.42427607785486,8.98653540658942e-07,2.28138277990459e-05,5.89355920544773
"SLC44A4",-2.33134524726972,8.97484271177449,-8.42332081217567,8.99834418427796e-07,2.28138277990459e-05,5.89220449644062
"BMP5",-1.75013566916059,4.70346677350036,-8.42247375461416,9.00882908398466e-07,2.28138277990459e-05,5.89100314971593
"EPS8",-1.01628444167777,10.0798921152281,-8.41437798706853,9.10969485606327e-07,2.29433436866935e-05,5.87951684809763
"GALNT1",-1.00269849396032,8.67154192444123,-8.39595559932807,9.34371108503388e-07,2.33856289541876e-05,5.85334932462473
"PKP2",-1.64394891270477,7.45022020318175,-8.39190481020877,9.39601749441354e-07,2.34614040578563e-05,5.84758994887621
"PRKG2",-1.22389304707088,4.85588041304094,-8.38972519916278,9.42429044842683e-07,2.35044452296303e-05,5.84449016805871
"CLDN8",-4.40200761943567,7.06982496977927,-8.38680555500349,9.46230422533674e-07,2.357165119245e-05,5.84033702371206
"CITED2",-1.40619953898016,6.19820490500383,-8.3606338644774,9.81041056973642e-07,2.42454538246129e-05,5.8030616776044
"IGH",-1.06194868236737,5.20828145698498,-8.35992551253069,9.82001894197838e-07,2.42454538246129e-05,5.80205163325636
"ITM2C",-1.8830531225001,10.5406807891143,-8.35860813726203,9.83791489761804e-07,2.42520543292091e-05,5.8001730144798
"MOGAT2",-1.48180904799132,6.57469507537667,-8.35658534424737,9.86546098528127e-07,2.4270184327806e-05,5.79728803366635
"PRSS3",-1.20852840664305,9.70592182200407,-8.35556006180248,9.87945434631098e-07,2.4270184327806e-05,5.79582554709717
"MARCKS",-1.14751836204137,8.84994172524972,-8.34367021012241,1.00432765470309e-06,2.45524167797407e-05,5.7788561718938
"TRDC",-1.244433438378,5.10307868142044,-8.34042489375639,1.00884901987246e-06,2.45524167797407e-05,5.77422139405377
"GAREM1",-1.38913944588533,5.75025996605939,-8.33796592008227,1.01228922400437e-06,2.45566607996231e-05,5.77070876544282
"PLSCR4",-1.8627989829725,7.25446110720533,-8.31502003586011,1.04499754566517e-06,2.52351504819982e-05,5.73789489341874
"SLC22A18",-1.40001720768782,8.83302062601077,-8.30647558198299,1.05746199123858e-06,2.5420861118951e-05,5.72565930443249
"RHOF",-1.1661481070654,5.72165485377904,-8.29590748619739,1.07309689691301e-06,2.57676333791998e-05,5.71051343435826
"AQP11",-1.06777075486383,5.70878061356598,-8.29155120395894,1.07961293660386e-06,2.58542526086099e-05,5.70426613652361
"NDRG2",-1.22108726188227,6.50061090895691,-8.27726687032728,1.10127505566835e-06,2.62078853750616e-05,5.68376469557782
"C6orf136",-1.06899732471287,7.64869329479106,-8.26014044000452,1.12785622555645e-06,2.66210239048487e-05,5.65915093053591
"TMEM140",-1.62675057018,6.76168910465871,-8.25396983516913,1.1375992971412e-06,2.67731794804536e-05,5.65027376787739
"CCNDBP1",-1.52624649946169,8.07384618823209,-8.24947055002454,1.144759662661e-06,2.68526828799743e-05,5.64379802891334
"MBOAT1",-1.72175851244581,7.15630912768305,-8.23413844090638,1.16952081806302e-06,2.72295886199841e-05,5.62171196366396
"KAT2B",-1.54695577673399,5.9504688678357,-8.2339818107069,1.16977668375442e-06,2.72295886199841e-05,5.62148618578401
"TINAG",-1.18803698279605,5.50848760053639,-8.22178942732306,1.18987695983559e-06,2.75769198776259e-05,5.60390187557057
"NEDD4L",-1.26433490409003,6.62428718806912,-8.219999474435,1.19285854432697e-06,2.7602933063415e-05,5.60131878480852
"NAT1",-2.22983948379165,8.29088367425705,-8.20981354948501,1.20997701400325e-06,2.78562280795568e-05,5.58661184127182
"SATB2-AS1",-1.36366683209907,5.28393436802601,-8.2091604332302,1.21108348756607e-06,2.78562280795568e-05,5.58566839958255
"PARM1",-1.49844576222682,9.14426092803986,-8.2029127004001,1.22172241010631e-06,2.80403724276448e-05,5.5766407219696
"GSTA1",-1.88237330328053,6.09701194110357,-8.18772439920105,1.24800098338818e-06,2.84212989618447e-05,5.55467408304173
"IRF6",-1.0928699678275,7.49226937099824,-8.18639525237192,1.25032898855573e-06,2.84212989618447e-05,5.55275038814584
"FAM8A1",-1.09815166088746,8.93369041799706,-8.17271729938589,1.27455510648054e-06,2.87571495899673e-05,5.5329412762477
"FGL2",-2.09457334450354,7.12346155525678,-8.16674340172248,1.2852915809064e-06,2.89044209790912e-05,5.52428224748547
"SMAD1",-1.02087229571518,7.57756169189158,-8.16606842349673,1.28651068539267e-06,2.89044209790912e-05,5.52330360173131
"MVP",-1.13656068283094,8.92456496971323,-8.16518634962857,1.28810568072824e-06,2.89097606889682e-05,5.52202460383053
"SLC35A1",-1.38559314861457,8.79554020978137,-8.15092849456547,1.31417997205757e-06,2.94020159924938e-05,5.50133737671439
"SGK2",-1.82430304850606,6.98554456064672,-8.12705872977591,1.35909207221905e-06,3.02163904448785e-05,5.46664695992547
"ADH1B",-1.8322257147302,4.11387253726794,-8.11410805886711,1.38413740065629e-06,3.06452624704556e-05,5.44779560865696
"LAMTOR3",-1.00059659297999,7.61471698159931,-8.11286884858891,1.38655941748966e-06,3.06670083417574e-05,5.4459906771816
"NXPE4",-3.1765612916732,8.74815514276202,-8.10514193754817,1.40176319501649e-06,3.08652786662173e-05,5.43473194696795
"MT1H",-1.98357007165602,9.34927861088293,-8.09689056545934,1.41819413059872e-06,3.11082562179425e-05,5.42270075421347
"HMOX1",-1.64725321701571,7.38223553257501,-8.07187089887176,1.4692751580167e-06,3.19940763528882e-05,5.38616763153115
"SAMD9",-2.06460580425788,6.37000780833853,-8.06749547927171,1.47840665082102e-06,3.20984538795484e-05,5.37977064988796
"FAS",-1.82640365932624,5.88729015784828,-8.06151184673137,1.49099193261956e-06,3.22730052569756e-05,5.37101851049746
"LDHD",-1.30579112168686,4.37021833544985,-8.04803966773135,1.51974506508341e-06,3.27341334832055e-05,5.3512964907436
"RASSF6",-1.60243449457012,5.92087635346346,-8.02089862926385,1.57946986263005e-06,3.36411286041575e-05,5.31149489879637
"HIST1H2AC",-1.49761525432869,8.76726529190998,-8.01357388506945,1.59601074294844e-06,3.38580008108155e-05,5.30073739053828
"AKR1C2",-1.25458475708391,5.60265683475944,-8.00776280240249,1.609263944514e-06,3.39865531517924e-05,5.29219809093482
"ARHGAP44",-1.11516920180172,6.50556836637179,-8.00662813723242,1.61186532486825e-06,3.39912074795731e-05,5.29053021791745
"CDKN1A",-1.04922841578317,8.73449169614979,-7.99525607787143,1.63818476677965e-06,3.45120646366368e-05,5.27380512256503
"ZG16",-4.6982853582275,10.0643970502088,-7.98896038124719,1.6529509099274e-06,3.47543943045841e-05,5.26453887001936
"PAFAH1B1",-1.04338222771976,7.48197101577922,-7.98403433041004,1.66460292279002e-06,3.49304213325168e-05,5.25728500636791
"GSR",-1.17551792884422,7.44089476647424,-7.96977484639998,1.69882514602867e-06,3.533523123561e-05,5.23626980024396
"MTMR11",-1.54242061401103,8.47150194839169,-7.95890384766853,1.7254154054578e-06,3.58183457318184e-05,5.22023107079424
"RAB27A",-1.35698331913339,7.29678512288926,-7.95028192817122,1.74681778783002e-06,3.619209344649e-05,5.2074998635673
"GDPD3",-2.24184529104414,7.12698233046022,-7.94038423004907,1.7717341779592e-06,3.65660525739855e-05,5.19287315098939
"SULT1A1",-1.32133339913013,8.0193792458515,-7.92234268561486,1.81812514680978e-06,3.73065968226411e-05,5.16617939849749
"TPD52",-1.10538159987717,8.58211605578278,-7.9010596774763,1.87451012760207e-06,3.80602394735906e-05,5.13463620787114
"PLGRKT",-1.3883977821679,8.05122650042002,-7.89895656591103,1.88018156390439e-06,3.81294083043396e-05,5.13151607581073
"PPP1CB",-1.2294791021028,9.53490813790558,-7.86892834978435,1.96317024681394e-06,3.94095787812348e-05,5.08690504145065
"SYTL2",-1.39514236238549,7.88424186713112,-7.86771867729144,1.96659362037878e-06,3.94411276087078e-05,5.0851054840921
"FEM1C",-1.04879121488617,7.22617516125482,-7.86432143775072,1.97624165136121e-06,3.95601230567128e-05,5.08005060963832
"PTPRH",-1.86135924496741,6.78185568789175,-7.86306636638093,1.97981867169156e-06,3.9594514449163e-05,5.07818276913301
"CTSE",-1.81969257619792,6.49872333657362,-7.86041731896936,1.98739111934884e-06,3.97086711547944e-05,5.07423970133044
"BCL2L15",-1.96956756216032,7.40543653895139,-7.8379665698227,2.05281242601138e-06,4.06346206892345e-05,5.04078588352324
"GNA11",-1.25130202765355,8.60388321854694,-7.80467308267359,2.15405948913863e-06,4.21684862676137e-05,4.99105586097795
"SNX30",-1.07604913700468,7.08451534891229,-7.7830209859934,2.22273125527997e-06,4.31558368333711e-05,4.95863767401583
"TMEM56",-1.37800518290696,6.80373211022284,-7.7612843299324,2.29400638971509e-06,4.413734606553e-05,4.9260319060032
"CASP5",-2.91709230643647,6.3567683012746,-7.75115502737912,2.32804323692554e-06,4.47114453591316e-05,4.91081668644371
"CYP4F12",-1.26037125254912,7.89390666544763,-7.74019388036286,2.36547816196904e-06,4.52671333079771e-05,4.89433696681494
"LGALS2",-2.52277419186363,7.20933197434005,-7.72166341377534,2.43022020666891e-06,4.64643269136814e-05,4.86644155903031
"GOLPH3L",-1.18413836479366,8.9239047987939,-7.71478957384978,2.45471065614683e-06,4.66395024667898e-05,4.85608246779135
"FAM107B",-1.96491865553268,7.98868930717322,-7.71411910818791,2.45711336344324e-06,4.66435450338481e-05,4.85507172626494
"SLC38A4",-1.77029547442848,4.21817876856526,-7.69971798147503,2.50932713248916e-06,4.73813462720626e-05,4.83334759565002
"CAMK2N1",-1.12681013914225,8.17783213773726,-7.69800577465922,2.51561268049198e-06,4.74237281250034e-05,4.83076293236653
"NUDT6",-1.14760454362455,5.16780728358868,-7.68891386604165,2.54926953117171e-06,4.8007861842994e-05,4.81703183621364
"SH3BGRL2",-1.2573564310052,8.83322356741775,-7.68593880424029,2.56038594815359e-06,4.80534863669674e-05,4.81253639664801
"ZNF575",-1.46551329136108,6.22614506944408,-7.68053363135467,2.58071400132368e-06,4.83010786592207e-05,4.80436600760173
"PTPRR",-2.63060863298545,6.50821544720237,-7.67751337137437,2.5921470538538e-06,4.84724671642073e-05,4.79979896261902
"CCNG2",-1.04811027608712,6.66454773340236,-7.66326371256851,2.64681594942555e-06,4.92449534570871e-05,4.7782354789473
"MAP2K6",-1.19419345521157,6.56239096526597,-7.65771851984062,2.668418649087e-06,4.9421433745134e-05,4.76983697692538
"CHST5",-1.68792182908172,6.49674946279894,-7.6045627421191,2.88522010133667e-06,5.28849422877536e-05,4.68912549124845
"MTUS1",-1.15844472484723,7.13463529248296,-7.57729750406602,3.00358340723785e-06,5.45847465791458e-05,4.64758231850492
"PTGDR",-1.25314852688731,4.02444762183808,-7.56767287298306,3.04658302593994e-06,5.51309871448553e-05,4.63289424156884
"PGM1",-1.43951389901391,9.09324094341346,-7.56409009400985,3.06275554551885e-06,5.53296271111161e-05,4.62742347650909
"TMEM246",-1.18474656368368,6.65560710048788,-7.56343686736363,3.06571395739957e-06,5.53361369310622e-05,4.62642584255193
"CD36",-1.34407692900056,4.06816585416668,-7.5618190974606,3.07305372742751e-06,5.54014238302055e-05,4.623954877584
"TMEM9B",-1.25060822755762,8.55101964952765,-7.55721459207205,3.09404612137609e-06,5.56515403741372e-05,4.61692011763699
"C7orf31",-1.47686439987325,5.99644084349148,-7.5446487535041,3.15211036951713e-06,5.63558766814733e-05,4.597707827473
"SCARA5",-1.49416789982525,5.24689293315223,-7.53731516132066,3.18652897365451e-06,5.67674102124422e-05,4.58648565869402
"DPP10-AS1",-1.57079307054051,5.54317740476685,-7.5365128850886,3.19031832594457e-06,5.67674102124422e-05,4.5852575517057
"SMIM2-AS1",-1.33339191906742,5.10414021842633,-7.53289547320776,3.20746354880773e-06,5.69650554983143e-05,4.57971904176693
"FBXO8",-1.0207130159005,7.19184777687558,-7.53006617319761,3.22094130303868e-06,5.70739008431122e-05,4.57538598272908
"CES2",-2.02837443366533,9.97713685783981,-7.51986437670448,3.27003836160514e-06,5.7556204205115e-05,4.55975320723697
"STAP2",-1.36584642062737,8.67214389516155,-7.514772023737,3.29484128050207e-06,5.77658923093619e-05,4.55194477106272
"SLC9A2",-2.0066584507852,5.89834476666935,-7.5024831606075,3.35551851580917e-06,5.84485172007492e-05,4.53308734348619
"SLC20A2",-1.04200956791011,6.14181485416523,-7.50125774071336,3.36163357767584e-06,5.84485172007492e-05,4.53120582517767
"TNFRSF11A",-1.77397472557968,6.81311818612715,-7.49788171924047,3.37854154624873e-06,5.86467452270186e-05,4.52602123068971
"ANPEP",-1.35392180705673,5.03950560688186,-7.45877628694671,3.58107735761698e-06,6.12186311996791e-05,4.46585658370716
"TMC4",-1.17059045173859,8.33690160197755,-7.45873190954472,3.58131435629842e-06,6.12186311996791e-05,4.46578819285702
"SLC25A25-AS1",-1.31215304968806,8.03439681746815,-7.45192069211749,3.61788715398495e-06,6.17446943050685e-05,4.45528819898531
"GOT1",-1.28575329308359,8.81031228384483,-7.44147705785176,3.67473298255598e-06,6.23153963339648e-05,4.4391766044875
"GHITM",-1.23245369462636,10.2199455793238,-7.43824839805656,3.69249739530755e-06,6.25668273847696e-05,4.4341927574503
"FNIP2",-1.01125870416725,7.06483751384208,-7.41511794505194,3.82244844950107e-06,6.44100708274709e-05,4.39844743229808
"KBTBD11",-1.44850081252607,7.04226869606176,-7.34710179131241,4.23335702174071e-06,7.02776860530439e-05,4.29292364422576
"CLMN",-1.29641499347082,6.59420372781076,-7.34091726166178,4.2729684439843e-06,7.07219945773672e-05,4.28329800143484
"LINC01207",-2.33678632432302,7.71531712249325,-7.3169699582047,4.43008217752169e-06,7.2471608718261e-05,4.24597796848087
"LRRC75A",-1.09282304130217,6.84813822162115,-7.3163451178861,4.43426244475931e-06,7.2471608718261e-05,4.2450031745792
"ST6GALNAC6",-1.75097856315594,6.25636262728492,-7.29247152688499,4.59714269073951e-06,7.43466531283681e-05,4.20771951766982
"SELENBP1",-2.06868857387418,10.8114619456001,-7.28821949524969,4.62680982630007e-06,7.45434360744063e-05,4.20107104881699
"LINC00483",-2.2121963264601,7.68853273477231,-7.26245139502355,4.81097926526035e-06,7.6829207281058e-05,4.1607281375252
"KLRB1",-1.85370401242046,6.15575070547944,-7.25958800348993,4.83191740958585e-06,7.70455246779523e-05,4.15623965981305
"GLIPR2",-1.34803368041687,6.45973954837259,-7.25243984820769,4.88460846940167e-06,7.74923349904816e-05,4.14502983429296
"SLC9A3R1",-1.09185410458756,8.63671501283127,-7.23228180371191,5.03649414907411e-06,7.95788493183452e-05,4.11338069012261
"CBR1",-1.00306904507909,8.16141988554774,-7.21465416379555,5.1734032767288e-06,8.11999383869172e-05,4.08565953338844
"NXPE1",-2.67006924952506,7.81940774812392,-7.21276028795072,5.18834459732077e-06,8.13216089717089e-05,4.08267873881288
"PLA2G10",-2.11675397916886,7.71334789776138,-7.19938689354187,5.29515678724257e-06,8.2623842059692e-05,4.06161641165103
"PDE3A",-1.16798015810903,6.32526440298216,-7.19750632156692,5.31036198971681e-06,8.28004392525464e-05,4.05865268267122
