"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"SLIT2",-1.28164774637971,6.28218454116162,-3.98862967285023,0.00115091286685629,0.00578404342585513,-1.19232500686146
"KCNS3",-1.24889870312608,6.36769201889305,-3.96029079501108,0.00121986873451701,0.00605466336847492,-1.25014348398137
"IL1R2",-2.08245124073157,6.86189463960861,-3.95402502679779,0.00123567166573221,0.0061057981175958,-1.26292920729598
"HAND2",-1.06860069846362,4.82244682505996,-3.9323562193833,0.00129193867777813,0.00632281800475974,-1.30715063450311
"SERPINA3",-1.73868418759969,5.70310379840344,-3.92882466431248,0.00130135184352107,0.00635385659936467,-1.31435842564798
"AOC3",-1.04578110130454,4.9751429188459,-3.91060004813348,0.00135104354205277,0.00653088800290822,-1.3515567461162
"ST3GAL4",-1.05994899428692,7.68086075661833,-3.90390136457428,0.00136978719643833,0.00660555853356692,-1.36523037918754
"EFEMP1",-1.69878721034145,7.19132633727415,-3.90324316680622,0.00137164304282457,0.00661281503830142,-1.36657394415629
"NXPE1",-2.27147603447995,7.73629054030892,-3.90301213985746,0.00137229504649398,0.00661426547997968,-1.36704553549467
"TMEM56",-1.33561677290893,6.39524965544547,-3.9024887356157,0.00137377335662014,0.00661800382232657,-1.3681139534632
"SERTAD4",-1.10357093971585,5.17802423035203,-3.89393747653033,0.00139815509012544,0.00670459502993959,-1.38556987720742
"CR2",-1.38641383358414,4.69053042761422,-3.88943916336962,0.00141115608673292,0.00675318497197694,-1.39475265949275
"LAMA2",-1.33842995928214,6.43649236030423,-3.88873947238557,0.00141318928838359,0.0067577642640247,-1.39618101147732
"PLOD2",-1.02409091880722,8.47738431319877,-3.8750004955482,0.00145371843955258,0.00690985437141481,-1.42422851016387
"GPNMB",-1.13902672418077,6.16941568517088,-3.86951363794581,0.00147023089182284,0.00696686014550317,-1.43543000290223
"FAM151A",-1.1463462411852,4.36775754416361,-3.86778394190666,0.00147547553938098,0.00698292895974374,-1.43896123232962
"TNS2",-1.0089188088742,6.36840679286476,-3.86695216350764,0.00147800432116694,0.00699138357446018,-1.44065933941844
"LY96",-1.10535868029076,6.56963446048371,-3.86216992296207,0.00149262856771224,0.0070446383616707,-1.45042252362647
"AGTR1",-1.56874614748855,3.98057959970756,-3.84754667668527,0.00153826049396618,0.00721660639211629,-1.4802771049201
"TUSC3",-1.13174941006214,6.22434582224894,-3.84074739970766,0.0015599551934526,0.0072983894743848,-1.49415855921326
"SPARCL1",-1.51065230809422,8.59572932863063,-3.83894564596134,0.001565755740233,0.00732007324969691,-1.49783704162776
"CCL15",-1.06862458476618,9.57705880500373,-3.82381766800508,0.00161532593911131,0.00750154094024389,-1.52872250272575
"NAT2",-1.24442278474834,6.94039263793868,-3.82369850264567,0.00161572263721435,0.00750154094024389,-1.52896579138518
"SYNPO2",-1.04611740121719,5.45022641947089,-3.7929843157986,0.00172131959576138,0.0078849163194945,-1.59167059103912
"MYO1A",-1.21574198833253,8.1369004351755,-3.78628313150698,0.0017452689552655,0.00797329275803565,-1.60535083312281
"ETHE1",-1.16412977891451,9.6300047788459,-3.78134806567807,0.00176312104876524,0.00803536125684542,-1.61542540282285
"LRRC31",-1.15807798311551,6.17497393538987,-3.77990325266202,0.00176838228073163,0.00805220525514637,-1.61837484582901
"TMPRSS2",-1.20866531459239,8.73013351747612,-3.77869742517184,0.00177278537535626,0.00806574524884312,-1.62083641066569
"SFTPA2",-1.31581973018345,5.18133229627722,-3.76380533206342,0.00182808416052019,0.00827536487564489,-1.65123592080592
"OLFML3",-1.02054268378987,6.4342231207035,-3.74351153899258,0.0019062516042169,0.00854298244516527,-1.69265818633489
"FBLN2",-1.15182967677509,6.63252874561455,-3.73901260464877,0.00192403174383889,0.00860694853250246,-1.70184038341709
"HHEX",-1.04175186592154,5.30598442516994,-3.73119585093889,0.00195532240674214,0.00871314238310739,-1.71779346062958
"PLEKHO1",-1.12236970658309,7.0077830730777,-3.72468451335282,0.00198177843699972,0.00880172990982801,-1.73108161792162
"PTPRR",-1.374076197443,5.99425430553405,-3.6865893812266,0.0021439461763768,0.00940241447688786,-1.8088096907493
"MAP1B",-1.05040453564655,5.35844486509225,-3.68384230357321,0.00215614395275233,0.00943861089509072,-1.81441358094687
"DCN",-1.21105460170492,7.76209311717022,-3.66542407052831,0.00223974856619509,0.00972071520572598,-1.8519811426846
"NXPE2",-1.18371270178555,4.86069576583469,-3.66005519632183,0.00226472721369252,0.00980427529237239,-1.86293039230007
"UGT2B7",-1.60136231689123,6.57655004964758,-3.65570368388368,0.00228517791445421,0.00988599246593006,-1.87180427439901
"FBXO32",-1.14642195548198,7.3381639973907,-3.64819053970661,0.00232092511089741,0.0100199278910987,-1.88712432294015
"MEP1A",-1.92342461884177,8.14738201762203,-3.63818982881998,0.00236938136906152,0.0101801248785681,-1.90751423585939
"GGT6",-1.21178879162746,6.90962541860474,-3.63611141664652,0.00237957873203902,0.0102053153453295,-1.9117514224983
"HSD3B2",-1.68835315950305,3.8656161524187,-3.62986805027942,0.00241047658597666,0.010305309227352,-1.92447875102818
"SAMD9",-1.36981532860572,7.54316826671083,-3.60888576914397,0.00251729878588361,0.0106696309475481,-1.96724256860572
"ECHDC3",-1.20182348246404,5.14341175960276,-3.59430389369292,0.00259432262797326,0.010919924250392,-1.99695269822251
"HIST1H2BD",-1.02813703711507,7.81803197341871,-3.58120186760501,0.002665544505662,0.0111524203262215,-2.02364083258925
"RHBDL2",-1.39835597217381,6.16938855705743,-3.56984432944527,0.00272886829165934,0.0113693791510054,-2.04676998199432
"MYH11",-1.86864581209944,7.19889621287498,-3.55441717166703,0.00281730464745349,0.0116784221697698,-2.07817800010964
"C15orf48",-1.31924952485353,11.4672009223718,-3.50844821774853,0.00309821449796878,0.0126015910783286,-2.17170005865617
"HMGCS2",-1.78778793038716,10.0611920207404,-3.48534912539236,0.00324978406825706,0.0130964768313415,-2.21865307489063
"VLDLR",-1.43037184848239,4.72130911026039,-3.47604024047092,0.00331294256475048,0.0132884553129557,-2.23756653203731
"WFDC2",-1.02448437733455,7.25667246046222,-3.44652235405325,0.00352144051686213,0.0138881602964018,-2.29750539064662
"PPP1R14A",-1.17733583338235,6.13637733754594,-3.41497411710714,0.00375878501145111,0.0146493843318215,-2.36150477562315
"CXCL13",-1.48512018918515,5.98761405812392,-3.39080613040528,0.00395134487071372,0.0151892922417885,-2.41048522907466
"SFRP2",-2.19643356686919,5.2954053243426,-3.3458654723034,0.00433592197647316,0.0163735818662487,-2.50144586535422
"TFCP2L1",-1.08458142476284,7.15652121377039,-3.2674356043412,0.00509834292959576,0.0186325936014485,-2.65977012906692
"GZMA",-1.03734101111763,7.93109246658938,-3.26164618039403,0.00515963258629794,0.0188164258268167,-2.67143379207557
"ITGA7",-1.36176120724479,5.96676910557792,-3.2365291615232,0.00543410705785615,0.0196161058914869,-2.72199571016111
"CFL2",-1.02448008932431,5.60573561158317,-3.22182022512235,0.00560151256268464,0.0200856825872317,-2.75157438259679
"TMEM47",-1.08548183004218,6.82857158635603,-3.22144212198166,0.00560588251948673,0.0200975262917876,-2.75233441006295
"MGP",-1.39044071495299,6.83438147907598,-3.16791263632606,0.00625986139190405,0.0219859685209593,-2.85976909105682
"SLC26A3",-2.57304339662785,11.3619781627864,-3.14015765492754,0.00662808506757548,0.0230174429079742,-2.91533775192896
"LRRC66",-1.05443717660818,5.16564352141176,-3.13543884870535,0.00669278227649077,0.0232004593974259,-2.92477559932304
"C1S",-1.01769272867866,9.85196841397063,-3.12698864520732,0.00681019997183877,0.0235500140755563,-2.94166917522411
"NEXN",-1.22028861771174,5.31629242774092,-3.10213721122814,0.00716742015797449,0.0245598555749695,-2.99129679869969
"TSPAN1",-1.3813206261915,11.0538085639081,-3.06171968154713,0.00778821074321001,0.026318395686958,-3.07182602516796
"NXPE4",-2.3210568879832,8.4804028162706,-3.05305955465468,0.00792795579346576,0.0266519677540105,-3.08904994062989
"PARM1",-1.50995098896736,8.92100004983615,-3.04859721328141,0.00800092265207593,0.0268541302698685,-3.0979206117819
"MUC12",-1.2912428545469,7.14133495281216,-3.0228040864725,0.0084358020876737,0.0280488558028988,-3.14913518026983
"BEX2",-1.18526417496341,5.25951924763767,-3.01329336962489,0.00860194632681361,0.0284256598266423,-3.16799341899152
"SERPINF1",-1.04873688046251,6.73330690159704,-3.00111259990476,0.0088194321836439,0.0289563926461768,-3.19212485650391
"MUC2",-1.71498105202483,10.1743964869065,-2.98789836423803,0.0090614725742054,0.0295911750013407,-3.21827642712433
"AKAP12",-1.65406023674954,6.09242588187421,-2.95890420609821,0.00961559287562411,0.0310526303632771,-3.27555490509051
"KRT20",-1.27277568110868,11.8434157774353,-2.91478607957294,0.0105229495655944,0.033413735336739,-3.36242960303853
"SYNM",-1.21055800417521,5.76447868916548,-2.89694539042066,0.0109131758360024,0.034386179332041,-3.39745958337556
"AOC1",-1.06719974387245,9.01122175783425,-2.89333103594197,0.0109939356930577,0.0345770199890525,-3.40454903029533
"SI",-1.15656079114579,5.3526132396871,-2.86836912773783,0.0115678269412422,0.0360747662690791,-3.45344248278598
"COX7A1",-1.08143901547925,7.25387969745634,-2.86618309220595,0.0116194541847283,0.036205796364523,-3.45771853295165
"APOE",-1.24031954304014,8.57564981176759,-2.82764632297027,0.012567290545813,0.0386321616977493,-3.53294167637534
"CASP5",-1.21957661003787,5.64611249939193,-2.78652886875018,0.0136614668731774,0.0412979281051469,-3.61286092302267
"C3",-1.56671258140789,8.22602460190139,-2.7646208988435,0.0142816594022335,0.042748098409281,-3.65529262759946
"PLN",-1.63238434308819,5.41674608789737,-2.74950815194534,0.0147253000203698,0.043748541196165,-3.68450022678799
"GCNT3",-1.04158811744763,10.2596405802609,-2.74364611751424,0.014900950131156,0.0441589516473339,-3.69581536943692
"NR1H4",-1.31981488855844,4.40799792726064,-2.73604311252317,0.0151317896777236,0.0447093945677806,-3.71047912702599
"SERPING1",-1.25356335119116,6.81334108197401,-2.73045749195961,0.0153035788808976,0.0451178919706664,-3.72124338191268
"DES",-1.16124830758147,6.23339679644948,-2.71804910481431,0.0156919816315199,0.0459751385925197,-3.74512965286083
"PLLP",-1.00460523706279,6.43455130809107,-2.70085080039607,0.0162461023265582,0.0473043103142759,-3.77817551326065
"POPDC2",-1.07918704648249,5.28472620883788,-2.69887117986119,0.0163110844375513,0.0474495114232765,-3.78197466523689
